URL	Description	CWE_ID	Prompt		
https://nvd.nist.gov/vuln/detail/CVE-2024-30422	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in WPVibes Elementor Addon Elements allows Stored XSS.This issue affects Elementor Addon Elements: from n/a through 1.13.1.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in WPVibes Elementor Addon Elements allows Stored XSS.This issue affects Elementor Addon Elements: from n/a through 1.13.1.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30423	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in BetterAddons Better Elementor Addons allows Stored XSS.This issue affects Better Elementor Addons: from n/a through 1.3.7.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in BetterAddons Better Elementor Addons allows Stored XSS.This issue affects Better Elementor Addons: from n/a through 1.3.7.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30425	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in The Beaver Builder Team Beaver Builder allows Stored XSS.This issue affects Beaver Builder: from n/a through 2.7.4.4.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in The Beaver Builder Team Beaver Builder allows Stored XSS.This issue affects Beaver Builder: from n/a through 2.7.4.4.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30426	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in HashThemes Hash Elements allows Stored XSS.This issue affects Hash Elements: from n/a through 1.3.3.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in HashThemes Hash Elements allows Stored XSS.This issue affects Hash Elements: from n/a through 1.3.3.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30427	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Spiffy Plugins Spiffy Calendar allows Reflected XSS.This issue affects Spiffy Calendar: from n/a through 4.9.7.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Spiffy Plugins Spiffy Calendar allows Reflected XSS.This issue affects Spiffy Calendar: from n/a through 4.9.7.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30428	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Contest Gallery allows Reflected XSS.This issue affects Contest Gallery: from n/a through 21.3.5.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Contest Gallery allows Reflected XSS.This issue affects Contest Gallery: from n/a through 21.3.5.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30429	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Hans Matzen allows Stored XSS.This issue affects wp-forecast: from n/a through 9.2.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Hans Matzen allows Stored XSS.This issue affects wp-forecast: from n/a through 9.2.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30430	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in WP Email Newsletter Team - FluentCRM Fluent CRM allows Stored XSS.This issue affects Fluent CRM: from n/a through 2.8.44.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in WP Email Newsletter Team - FluentCRM Fluent CRM allows Stored XSS.This issue affects Fluent CRM: from n/a through 2.8.44.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30431	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Hometory Mang Board WP allows Reflected XSS.This issue affects Mang Board WP: from n/a through 1.8.0.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Hometory Mang Board WP allows Reflected XSS.This issue affects Mang Board WP: from n/a through 1.8.0.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30432	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in bPlugins B Slider - Slider for your block editor allows Stored XSS.This issue affects B Slider - Slider for your block editor: from n/a through 1.1.12.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in bPlugins B Slider - Slider for your block editor allows Stored XSS.This issue affects B Slider - Slider for your block editor: from n/a through 1.1.12.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30433	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in MultiVendorX WC Marketplace allows Stored XSS.This issue affects WC Marketplace: from n/a through 4.1.3.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in MultiVendorX WC Marketplace allows Stored XSS.This issue affects WC Marketplace: from n/a through 4.1.3.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30434	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in WP-CRM System allows Stored XSS.This issue affects WP-CRM System: from n/a through 3.2.9.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in WP-CRM System allows Stored XSS.This issue affects WP-CRM System: from n/a through 3.2.9.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30435	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in POSIMYTH The Plus Blocks for Block Editor | Gutenberg allows Reflected XSS.This issue affects The Plus Blocks for Block Editor | Gutenberg: from n/a through 3.2.5.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in POSIMYTH The Plus Blocks for Block Editor | Gutenberg allows Reflected XSS.This issue affects The Plus Blocks for Block Editor | Gutenberg: from n/a through 3.2.5.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30436	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Collect.Chat Inc. Collectchat allows Stored XSS.This issue affects Collectchat: from n/a through 2.4.1.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Collect.Chat Inc. Collectchat allows Stored XSS.This issue affects Collectchat: from n/a through 2.4.1.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30437	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in WPPOOL Webinar and Video Conference with Jitsi Meet allows Stored XSS.This issue affects Webinar and Video Conference with Jitsi Meet: from n/a through 2.6.3.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in WPPOOL Webinar and Video Conference with Jitsi Meet allows Stored XSS.This issue affects Webinar and Video Conference with Jitsi Meet: from n/a through 2.6.3.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30438	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in bPlugins Print Page block allows Stored XSS.This issue affects Print Page block: from n/a through 1.0.8.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in bPlugins Print Page block allows Stored XSS.This issue affects Print Page block: from n/a through 1.0.8.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30439	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in BestWebSoft Limit Attempts by BestWebSoft allows Reflected XSS.This issue affects Limit Attempts by BestWebSoft: from n/a through 1.2.9.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in BestWebSoft Limit Attempts by BestWebSoft allows Reflected XSS.This issue affects Limit Attempts by BestWebSoft: from n/a through 1.2.9.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30440	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Themify Themify Event Post allows Stored XSS.This issue affects Themify Event Post: from n/a through 1.2.7.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Themify Themify Event Post allows Stored XSS.This issue affects Themify Event Post: from n/a through 1.2.7.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30441	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in PickPlugins Post Grid allows Reflected XSS.This issue affects Post Grid: from n/a through 2.2.74.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in PickPlugins Post Grid allows Reflected XSS.This issue affects Post Grid: from n/a through 2.2.74.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30442	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in BoldThemes Bold Page Builder allows Stored XSS.This issue affects Bold Page Builder: from n/a through 4.8.0.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in BoldThemes Bold Page Builder allows Stored XSS.This issue affects Bold Page Builder: from n/a through 4.8.0.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30443	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in GS Plugins GS Testimonial Slider allows Stored XSS.This issue affects GS Testimonial Slider: from n/a through 3.1.4.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in GS Plugins GS Testimonial Slider allows Stored XSS.This issue affects GS Testimonial Slider: from n/a through 3.1.4.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30444	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in zionbuilder.Io WordPress Page Builder  Zion Builder allows Stored XSS.This issue affects WordPress Page Builder  Zion Builder: from n/a through 3.6.9.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in zionbuilder.Io WordPress Page Builder  Zion Builder allows Stored XSS.This issue affects WordPress Page Builder  Zion Builder: from n/a through 3.6.9.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30445	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in GhozyLab, Inc. Web Icons allows Stored XSS.This issue affects Web Icons: from n/a through 1.0.0.10.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in GhozyLab, Inc. Web Icons allows Stored XSS.This issue affects Web Icons: from n/a through 1.0.0.10.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30446	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in CRM Perks CRM Perks Forms allows Stored XSS.This issue affects CRM Perks Forms: from n/a through 1.1.4.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in CRM Perks CRM Perks Forms allows Stored XSS.This issue affects CRM Perks Forms: from n/a through 1.1.4.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30447	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Creative Solutions Creative Image Slider  Responsive Slider Plugin allows Reflected XSS.This issue affects Creative Image Slider  Responsive Slider Plugin: from n/a through 2.1.3.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Creative Solutions Creative Image Slider  Responsive Slider Plugin allows Reflected XSS.This issue affects Creative Image Slider  Responsive Slider Plugin: from n/a through 2.1.3.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30448	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Supsystic Slider by Supsystic allows Stored XSS.This issue affects Slider by Supsystic: from n/a through 1.8.10.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Supsystic Slider by Supsystic allows Stored XSS.This issue affects Slider by Supsystic: from n/a through 1.8.10.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30449	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Booking Activities Team Booking Activities allows Reflected XSS.This issue affects Booking Activities: from n/a through 1.15.19.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Booking Activities Team Booking Activities allows Reflected XSS.This issue affects Booking Activities: from n/a through 1.15.19.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30450	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Step-Byte-Service GmbH OpenStreetMap for Gutenberg and WPBakery Page Builder (formerly Visual Composer) allows Stored XSS.This issue affects OpenStreetMap for Gutenberg and WPBakery Page Builder (formerly Visual Composer): from n/a through 1.1.1.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Step-Byte-Service GmbH OpenStreetMap for Gutenberg and WPBakery Page Builder (formerly Visual Composer) allows Stored XSS.This issue affects OpenStreetMap for Gutenberg and WPBakery Page Builder (formerly Visual Composer): from n/a through 1.1.1.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30451	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in INFINITUM FORM Geo Controller allows Stored XSS.This issue affects Geo Controller: from n/a through 8.6.4.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in INFINITUM FORM Geo Controller allows Stored XSS.This issue affects Geo Controller: from n/a through 8.6.4.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30452	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in PluginOps Landing Page Builder allows Stored XSS.This issue affects Landing Page Builder: from n/a through 1.5.1.7.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in PluginOps Landing Page Builder allows Stored XSS.This issue affects Landing Page Builder: from n/a through 1.5.1.7.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30453	Server-Side Request Forgery (SSRF) vulnerability in Brave Brave Popup Builder.This issue affects Brave Popup Builder: from n/a through 0.6.5.	CWE-918	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Server-Side Request Forgery (SSRF) vulnerability in Brave Brave Popup Builder.This issue affects Brave Popup Builder: from n/a through 0.6.5.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30454	Cross-Site Request Forgery (CSRF) vulnerability in VeronaLabs WP SMS.This issue affects WP SMS: from n/a through 6.6.2.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in VeronaLabs WP SMS.This issue affects WP SMS: from n/a through 6.6.2.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30455	Cross-Site Request Forgery (CSRF) vulnerability in GamiPress.This issue affects GamiPress: from n/a through 6.8.5.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in GamiPress.This issue affects GamiPress: from n/a through 6.8.5.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30456	Cross-Site Request Forgery (CSRF) vulnerability in realmag777 WPCS.This issue affects WPCS: from n/a through 1.2.0.1.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in realmag777 WPCS.This issue affects WPCS: from n/a through 1.2.0.1.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30457	Cross-Site Request Forgery (CSRF) vulnerability in realmag777 WordPress Meta Data and Taxonomies Filter (MDTF).This issue affects WordPress Meta Data and Taxonomies Filter (MDTF): from n/a through 1.3.3.1.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in realmag777 WordPress Meta Data and Taxonomies Filter (MDTF).This issue affects WordPress Meta Data and Taxonomies Filter (MDTF): from n/a through 1.3.3.1.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30458	Cross-Site Request Forgery (CSRF) vulnerability in realmag777 WOOCS  WooCommerce Currency Switcher.This issue affects WOOCS  WooCommerce Currency Switcher: from n/a through 1.4.1.7.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in realmag777 WOOCS  WooCommerce Currency Switcher.This issue affects WOOCS  WooCommerce Currency Switcher: from n/a through 1.4.1.7.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30459	Missing Authorization vulnerability in AIpost AI WP Writer.This issue affects AI WP Writer: from n/a through 3.6.5.	CWE-862	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Missing Authorization vulnerability in AIpost AI WP Writer.This issue affects AI WP Writer: from n/a through 3.6.5.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30460	Cross-Site Request Forgery (CSRF) vulnerability in Tumult Inc Tumult Hype Animations.This issue affects Tumult Hype Animations: from n/a through 1.9.11.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Tumult Inc Tumult Hype Animations.This issue affects Tumult Hype Animations: from n/a through 1.9.11.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30462	Cross-Site Request Forgery (CSRF) vulnerability in realmag777 HUSKY  Products Filter for WooCommerce (formerly WOOF).This issue affects HUSKY  Products Filter for WooCommerce (formerly WOOF): from n/a through 1.3.5.1.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in realmag777 HUSKY  Products Filter for WooCommerce (formerly WOOF).This issue affects HUSKY  Products Filter for WooCommerce (formerly WOOF): from n/a through 1.3.5.1.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30463	Missing Authorization vulnerability in realmag777 BEAR.This issue affects BEAR: from n/a through 1.1.4.3.	CWE-862	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Missing Authorization vulnerability in realmag777 BEAR.This issue affects BEAR: from n/a through 1.1.4.3.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30464	Missing Authorization vulnerability in WPZOOM Social Icons Widget & Block by WPZOOM.This issue affects Social Icons Widget & Block by WPZOOM: from n/a through 4.2.15.	CWE-862	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Missing Authorization vulnerability in WPZOOM Social Icons Widget & Block by WPZOOM.This issue affects Social Icons Widget & Block by WPZOOM: from n/a through 4.2.15.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30465	Missing Authorization vulnerability in Pagelayer Team PageLayer.This issue affects PageLayer: from n/a through 1.8.1.	CWE-862	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Missing Authorization vulnerability in Pagelayer Team PageLayer.This issue affects PageLayer: from n/a through 1.8.1.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30466	Missing Authorization vulnerability in OnTheGoSystems WooCommerce Multilingual & Multicurrency.This issue affects WooCommerce Multilingual & Multicurrency: from n/a through 5.3.4.	CWE-862	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Missing Authorization vulnerability in OnTheGoSystems WooCommerce Multilingual & Multicurrency.This issue affects WooCommerce Multilingual & Multicurrency: from n/a through 5.3.4.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30467	Missing Authorization vulnerability in WPDeveloper Essential Blocks for Gutenberg.This issue affects Essential Blocks for Gutenberg: from n/a through 4.4.9.	CWE-862	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Missing Authorization vulnerability in WPDeveloper Essential Blocks for Gutenberg.This issue affects Essential Blocks for Gutenberg: from n/a through 4.4.9.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30468	Cross-Site Request Forgery (CSRF) vulnerability in All In One WP Security & Firewall Team All In One WP Security & Firewall.This issue affects All In One WP Security & Firewall: from n/a through 5.2.6.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in All In One WP Security & Firewall Team All In One WP Security & Firewall.This issue affects All In One WP Security & Firewall: from n/a through 5.2.6.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30469	Missing Authorization vulnerability in WPExperts Wholesale For WooCommerce.This issue affects Wholesale For WooCommerce: from n/a through 2.3.0.	CWE-200	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Missing Authorization vulnerability in WPExperts Wholesale For WooCommerce.This issue affects Wholesale For WooCommerce: from n/a through 2.3.0.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30470	Missing Authorization vulnerability in YITH YITH WooCommerce Account Funds Premium.This issue affects YITH WooCommerce Account Funds Premium: from n/a through 1.33.0.	CWE-862	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Missing Authorization vulnerability in YITH YITH WooCommerce Account Funds Premium.This issue affects YITH WooCommerce Account Funds Premium: from n/a through 1.33.0.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30471	Time-of-check Time-of-use (TOCTOU) Race Condition vulnerability in Apache StreamPipes in user self-registration. This allows an attacker to potentially request the creation of multiple accounts with the same email address until the email address is registered, creating many identical users and corrupting StreamPipe's user management. This issue affects Apache StreamPipes: through 0.93.0. Users are recommended to upgrade to version 0.95.0, which fixes the issue.	CWE-367	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Time-of-check Time-of-use (TOCTOU) Race Condition vulnerability in Apache StreamPipes in user self-registration. This allows an attacker to potentially request the creation of multiple accounts with the same email address until the email address is registered, creating many identical users and corrupting StreamPipe's user management. This issue affects Apache StreamPipes: through 0.93.0. Users are recommended to upgrade to version 0.95.0, which fixes the issue.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30472	Telemetry Dashboard v1.0.0.8 for Dell ThinOS 2402 contains a sensitive information disclosure vulnerability. An unauthenticated user with local access to the device could exploit this vulnerability leading to information disclosure.	CWE-200	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Telemetry Dashboard v1.0.0.8 for Dell ThinOS 2402 contains a sensitive information disclosure vulnerability. An unauthenticated user with local access to the device could exploit this vulnerability leading to information disclosure.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30473	Dell ECS, versions prior to 3.8.1, contain a privilege elevation vulnerability in user management. A remote high privileged attacker could potentially exploit this vulnerability, gaining access to unauthorized end points.	CWE-269	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Dell ECS, versions prior to 3.8.1, contain a privilege elevation vulnerability in user management. A remote high privileged attacker could potentially exploit this vulnerability, gaining access to unauthorized end points.		
